Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 00:00:00-04:00,10060.0,10300.0,10100.0,10300.0,30700,0.0,0.0
2024-09-24 00:00:00-04:00,10300.0,10300.0,10240.0,10240.0,40579,0.0,0.0
2024-09-25 00:00:00-04:00,10240.0,10200.0,10200.0,10200.0,16430,0.0,0.0
2024-09-26 00:00:00-04:00,10200.0,10200.0,10200.0,10200.0,0,0.0,0.0
2024-09-27 00:00:00-04:00,10200.0,10000.0,10000.0,10000.0,6676,0.0,0.0
2024-09-30 00:00:00-04:00,10000.0,10000.0,10000.0,10000.0,6703,0.0,0.0
2024-10-01 00:00:00-04:00,10000.0,10120.0,10120.0,10120.0,2828,0.0,0.0
2024-10-02 00:00:00-04:00,10120.0,10200.0,10140.0,10140.0,19810,0.0,0.0
2024-10-03 00:00:00-04:00,10140.0,10000.0,10000.0,10000.0,6674,0.0,0.0
2024-10-04 00:00:00-04:00,10000.0,9970.0,9960.0,9960.0,7663,0.0,0.0
2024-10-07 00:00:00-04:00,9960.0,9960.0,9960.0,9960.0,2254,0.0,0.0
2024-10-08 00:00:00-04:00,9960.0,9960.0,9960.0,9960.0,2159,0.0,0.0
2024-10-09 00:00:00-04:00,9960.0,10060.0,10060.0,10060.0,6206,0.0,0.0
2024-10-10 00:00:00-04:00,10060.0,10200.0,10000.0,10200.0,38159,0.0,0.0
2024-10-11 00:00:00-04:00,10200.0,10200.0,10020.0,10120.0,12024,0.0,0.0
2024-10-15 00:00:00-04:00,10120.0,10100.0,10000.0,10100.0,14748,0.0,0.0
2024-10-16 00:00:00-04:00,10100.0,10180.0,10180.0,10180.0,8213,0.0,0.0
2024-10-17 00:00:00-04:00,10180.0,10340.0,10200.0,10200.0,12221,0.0,0.0
2024-10-18 00:00:00-04:00,10200.0,10200.0,10200.0,10200.0,70916,0.0,0.0
2024-10-21 00:00:00-04:00,10200.0,10380.0,10200.0,10380.0,14696,0.0,0.0
2024-10-22 00:00:00-04:00,10380.0,10380.0,10380.0,10380.0,2357,0.0,0.0
2024-10-23 00:00:00-04:00,10380.0,10300.0,10300.0,10300.0,3580,0.0,0.0
2024-10-24 00:00:00-04:00,10300.0,10400.0,10380.0,10400.0,7924,0.0,0.0
2024-10-25 00:00:00-04:00,10400.0,10400.0,10400.0,10400.0,3721,0.0,0.0
2024-10-28 00:00:00-04:00,10400.0,10500.0,10500.0,10500.0,5600,0.0,0.0
2024-10-29 00:00:00-04:00,10500.0,10300.0,10200.0,10300.0,9465,0.0,0.0
2024-10-30 00:00:00-04:00,10300.0,10420.0,10200.0,10420.0,21535,0.0,0.0
2024-10-31 00:00:00-04:00,10420.0,10420.0,10420.0,10420.0,3799,0.0,0.0
2024-11-01 00:00:00-04:00,10420.0,10400.0,10300.0,10300.0,8844,0.0,0.0
2024-11-05 00:00:00-05:00,10300.0,10340.0,10340.0,10340.0,35274,0.0,0.0
2024-11-06 00:00:00-05:00,10340.0,10480.0,10300.0,10300.0,8364,0.0,0.0
2024-11-07 00:00:00-05:00,10300.0,10400.0,10300.0,10400.0,8475,0.0,0.0
2024-11-08 00:00:00-05:00,10400.0,10280.0,10280.0,10280.0,4523,0.0,0.0
2024-11-12 00:00:00-05:00,10280.0,10300.0,10220.0,10220.0,11840,0.0,0.0
2024-11-13 00:00:00-05:00,10220.0,10360.0,10220.0,10220.0,4300,0.0,0.0
2024-11-14 00:00:00-05:00,10220.0,10220.0,10200.0,10220.0,10785,0.0,0.0
