Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 00:00:00-04:00,270.0,276.0,273.0,273.0,302770,0.0,0.0
2024-09-24 00:00:00-04:00,273.0,272.0,272.0,272.0,129016,0.0,0.0
2024-09-25 00:00:00-04:00,272.0,275.0,275.0,275.0,231923,0.0,0.0
2024-09-26 00:00:00-04:00,275.0,275.0,275.0,275.0,0,0.0,0.0
2024-09-27 00:00:00-04:00,275.0,274.0,272.0,274.0,280836,0.0,0.0
2024-09-30 00:00:00-04:00,274.0,274.0,270.0,270.0,312821,0.0,0.0
2024-10-01 00:00:00-04:00,270.0,270.0,270.0,270.0,30637,0.0,0.0
2024-10-02 00:00:00-04:00,270.0,270.0,270.0,270.0,15630,0.0,0.0
2024-10-03 00:00:00-04:00,270.0,270.0,270.0,270.0,8142,0.0,0.0
2024-10-04 00:00:00-04:00,270.0,270.0,270.0,270.0,696,0.0,0.0
2024-10-07 00:00:00-04:00,270.0,266.0,266.0,266.0,204189,0.0,0.0
2024-10-08 00:00:00-04:00,266.0,265.0,266.0,266.0,205473,0.0,0.0
2024-10-09 00:00:00-04:00,266.0,266.0,266.0,266.0,49353,0.0,0.0
2024-10-10 00:00:00-04:00,266.0,267.0,267.0,267.0,202689,0.0,0.0
2024-10-11 00:00:00-04:00,267.0,267.0,267.0,267.0,240240,0.0,0.0
2024-10-15 00:00:00-04:00,267.0,267.0,266.0,266.0,241138,0.0,0.0
2024-10-16 00:00:00-04:00,266.0,265.0,265.0,265.0,209613,0.0,0.0
2024-10-17 00:00:00-04:00,265.0,270.0,266.0,270.0,136124,0.0,0.0
2024-10-18 00:00:00-04:00,270.0,272.0,272.0,272.0,350310,0.0,0.0
2024-10-21 00:00:00-04:00,272.0,280.0,279.0,279.0,270845,0.0,0.0
2024-10-22 00:00:00-04:00,279.0,290.0,282.0,286.0,733271,0.0,0.0
2024-10-23 00:00:00-04:00,286.0,285.0,271.0,280.0,893563,0.0,0.0
2024-10-24 00:00:00-04:00,280.0,285.0,281.0,281.0,567616,0.0,0.0
2024-10-25 00:00:00-04:00,281.0,290.0,282.0,290.0,1627559,0.0,0.0
2024-10-28 00:00:00-04:00,290.0,298.0,293.0,297.0,501939,0.0,0.0
2024-10-29 00:00:00-04:00,297.0,297.0,297.0,297.0,246526,0.0,0.0
2024-10-30 00:00:00-04:00,297.0,296.0,294.0,294.0,287185,0.0,0.0
2024-10-31 00:00:00-04:00,294.0,315.0,297.0,314.0,1270024,0.0,0.0
2024-11-01 00:00:00-04:00,314.0,317.0,303.0,311.0,711140,0.0,0.0
2024-11-05 00:00:00-05:00,311.0,314.0,305.0,305.0,606477,0.0,0.0
2024-11-06 00:00:00-05:00,305.0,306.0,306.0,306.0,160063,0.0,0.0
2024-11-07 00:00:00-05:00,306.0,306.0,296.0,306.0,522617,0.0,0.0
2024-11-08 00:00:00-05:00,306.0,313.0,307.0,307.0,421913,0.0,0.0
2024-11-12 00:00:00-05:00,307.0,307.0,307.0,307.0,237077,0.0,0.0
2024-11-13 00:00:00-05:00,307.0,311.0,307.0,307.0,540992,0.0,0.0
2024-11-14 00:00:00-05:00,307.0,302.0,295.0,295.0,704735,0.0,0.0
2024-11-15 00:00:00-05:00,295.0,305.0,296.0,305.0,601487,0.0,0.0
2024-11-18 00:00:00-05:00,305.0,322.0,313.0,320.0,2372842,0.0,0.0
2024-11-19 00:00:00-05:00,320.0,320.0,314.0,317.0,429922,0.0,0.0
2024-11-20 00:00:00-05:00,317.0,316.0,315.0,315.0,182900,0.0,0.0
2024-11-21 00:00:00-05:00,315.0,320.0,315.0,320.0,904304,0.0,0.0
2024-11-22 00:00:00-05:00,320.0,322.0,316.0,316.0,533366,0.0,0.0
2024-11-25 00:00:00-05:00,316.0,315.0,312.0,312.0,492225,0.0,0.0
2024-11-26 00:00:00-05:00,312.0,312.0,312.0,312.0,514218,0.0,0.0
2024-11-27 00:00:00-05:00,312.0,312.0,304.0,309.0,649209,0.0,0.0
2024-11-28 00:00:00-05:00,309.0,312.0,305.0,309.0,571623,0.0,0.0
