Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 00:00:00-04:00,18139.06589114011,18139.06589114011,17861.5282709478,18039.9453125,70387,0.0,0.0
2024-09-24 00:00:00-04:00,18039.945415408893,18099.41776293222,17841.704256997804,18059.76953125,59979,0.0,0.0
2024-09-25 00:00:00-04:00,18059.768385416668,17920.999583333334,17802.054895833335,17841.703125,40143,0.0,0.0
2024-09-26 00:00:00-04:00,17841.703125,17901.17546875,17841.703125,17841.703125,11950,0.0,0.0
2024-09-27 00:00:00-04:00,17841.702601256984,17742.58203125,17722.757917248604,17742.58203125,56280,0.0,0.0
2024-09-30 00:00:00-04:00,17742.58241965554,17722.75830522017,17346.100130948154,17445.220703125,85006,0.0,0.0
2024-10-01 00:00:00-04:00,17445.22173455056,17683.111121839887,17246.980578476123,17643.462890625,86681,0.0,0.0
2024-10-02 00:00:00-04:00,17643.461741858646,17544.34117027517,17068.56242667449,17425.396484375,186574,0.0,0.0
2024-10-03 00:00:00-04:00,17425.397123893807,17921.0,17266.80420353982,17921.0,107382,0.0,0.0
2024-10-04 00:00:00-04:00,18080.0,18080.0,17740.0,18060.0,106182,159.0,0.0
2024-10-07 00:00:00-04:00,18060.0,18180.0,17780.0,18180.0,130616,0.0,0.0
2024-10-08 00:00:00-04:00,18180.0,18000.0,18200.0,18200.0,84808,0.0,0.0
2024-10-09 00:00:00-04:00,18200.0,18120.0,18000.0,18020.0,460468,0.0,0.0
2024-10-10 00:00:00-04:00,18020.0,18320.0,18080.0,18260.0,209132,0.0,0.0
2024-10-11 00:00:00-04:00,18260.0,18400.0,17900.0,18400.0,28712,0.0,0.0
2024-10-15 00:00:00-04:00,18400.0,19800.0,18380.0,19300.0,170796,0.0,0.0
2024-10-16 00:00:00-04:00,19300.0,19780.0,19100.0,19780.0,253288,0.0,0.0
2024-10-17 00:00:00-04:00,19780.0,20000.0,19500.0,20000.0,164227,0.0,0.0
2024-10-18 00:00:00-04:00,20000.0,20000.0,19320.0,19660.0,43230,0.0,0.0
2024-10-21 00:00:00-04:00,19660.0,19900.0,19060.0,19220.0,60107,0.0,0.0
2024-10-22 00:00:00-04:00,19220.0,19440.0,19120.0,19280.0,61558,0.0,0.0
2024-10-23 00:00:00-04:00,19280.0,19200.0,18540.0,18700.0,166687,0.0,0.0
2024-10-24 00:00:00-04:00,18700.0,19000.0,18940.0,18960.0,32281,0.0,0.0
2024-10-25 00:00:00-04:00,18960.0,19300.0,18700.0,18860.0,102397,0.0,0.0
2024-10-28 00:00:00-04:00,18860.0,19000.0,18500.0,18500.0,442616,0.0,0.0
2024-10-29 00:00:00-04:00,18500.0,18780.0,18460.0,18500.0,149629,0.0,0.0
2024-10-30 00:00:00-04:00,18500.0,18660.0,18200.0,18640.0,745260,0.0,0.0
2024-10-31 00:00:00-04:00,18640.0,19400.0,18660.0,19400.0,475962,0.0,0.0
2024-11-01 00:00:00-04:00,19400.0,19760.0,19160.0,19280.0,74340,0.0,0.0
2024-11-05 00:00:00-05:00,19280.0,19320.0,19020.0,19320.0,75676,0.0,0.0
2024-11-06 00:00:00-05:00,19320.0,19300.0,19040.0,19260.0,89934,0.0,0.0
2024-11-07 00:00:00-05:00,19260.0,19280.0,18980.0,19280.0,84641,0.0,0.0
2024-11-08 00:00:00-05:00,19280.0,19300.0,18700.0,18700.0,281775,0.0,0.0
2024-11-12 00:00:00-05:00,18700.0,19180.0,18720.0,18900.0,185496,0.0,0.0
2024-11-13 00:00:00-05:00,18900.0,19140.0,18360.0,18860.0,267203,0.0,0.0
2024-11-14 00:00:00-05:00,18860.0,18740.0,18420.0,18420.0,72244,0.0,0.0
