Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 00:00:00-04:00,407.2891540527344,407.2891540527344,407.2891540527344,407.2891540527344,11370,0.0,0.0
2024-09-24 00:00:00-04:00,407.2891540527344,407.2891540527344,407.2891540527344,407.2891540527344,5032,0.0,0.0
2024-09-25 00:00:00-04:00,409.2711181640625,409.2711181640625,409.2711181640625,409.2711181640625,10292,2.0,0.0
2024-09-26 00:00:00-04:00,409.2711181640625,409.2711181640625,409.2711181640625,409.2711181640625,10000,0.0,0.0
2024-09-27 00:00:00-04:00,409.2711181640625,409.2711181640625,409.2711181640625,409.2711181640625,8341,0.0,0.0
2024-09-30 00:00:00-04:00,409.2711181640625,409.2711181640625,409.2711181640625,409.2711181640625,20168,0.0,0.0
2024-10-01 00:00:00-04:00,409.2711181640625,409.2711181640625,409.2711181640625,409.2711181640625,1313,0.0,0.0
2024-10-02 00:00:00-04:00,409.27110082114615,406.2981872558594,406.2981872558594,406.2981872558594,66908,0.0,0.0
2024-10-03 00:00:00-04:00,406.2981872558594,406.2981872558594,406.2981872558594,406.2981872558594,5212,0.0,0.0
2024-10-04 00:00:00-04:00,406.2981872558594,413.23498557486187,406.2981872558594,406.2981872558594,181843,0.0,0.0
2024-10-07 00:00:00-04:00,406.2981872558594,406.2981872558594,406.2981872558594,406.2981872558594,50836,0.0,0.0
2024-10-08 00:00:00-04:00,406.2981872558594,406.2981872558594,406.2981872558594,406.2981872558594,65486,0.0,0.0
2024-10-09 00:00:00-04:00,406.2981872558594,406.2981872558594,392.4245906178544,406.2981872558594,239231,0.0,0.0
2024-10-10 00:00:00-04:00,406.2981957125376,411.2530517578125,410.2620805487575,411.2530517578125,81946,0.0,0.0
2024-10-11 00:00:00-04:00,411.2530517578125,411.2530517578125,411.2530517578125,411.2530517578125,16904,0.0,0.0
2024-10-15 00:00:00-04:00,411.2530517578125,411.2530517578125,411.2530517578125,411.2530517578125,29777,0.0,0.0
2024-10-16 00:00:00-04:00,411.2530517578125,411.2530517578125,411.2530517578125,411.2530517578125,31181,0.0,0.0
2024-10-17 00:00:00-04:00,411.2530517578125,411.2530517578125,411.2530517578125,411.2530517578125,42566,0.0,0.0
2024-10-18 00:00:00-04:00,411.2530517578125,411.2530517578125,411.2530517578125,411.2530517578125,23629,0.0,0.0
2024-10-21 00:00:00-04:00,411.25306827320776,421.16278076171875,421.16278076171875,421.16278076171875,73042,0.0,0.0
2024-10-22 00:00:00-04:00,421.16278076171875,421.16278076171875,421.16278076171875,421.16278076171875,13902,0.0,0.0
2024-10-23 00:00:00-04:00,421.16278076171875,421.16278076171875,421.16278076171875,421.16278076171875,24744,0.0,0.0
2024-10-24 00:00:00-04:00,421.16276749940675,424.13568115234375,424.13568115234375,424.13568115234375,31889,0.0,0.0
2024-10-25 00:00:00-04:00,424.13568115234375,424.13568115234375,424.13568115234375,424.13568115234375,23827,0.0,0.0
2024-10-28 00:00:00-04:00,426.1269226074219,426.1269226074219,426.1269226074219,426.1269226074219,14181,2.0,0.0
2024-10-29 00:00:00-04:00,426.1269226074219,426.1269226074219,426.1269226074219,426.1269226074219,18043,0.0,0.0
2024-10-30 00:00:00-04:00,426.12692195811167,421.1488037109375,421.1488037109375,421.1488037109375,50523,0.0,0.0
2024-10-31 00:00:00-04:00,421.14879860101746,429.11378769985464,427.12254042514536,428.1181640625,175310,0.0,0.0
2024-11-01 00:00:00-04:00,428.1181590344322,435.0875244140625,435.0875244140625,435.0875244140625,77174,0.0,0.0
2024-11-05 00:00:00-05:00,435.0875244140625,435.0875244140625,435.0875244140625,435.0875244140625,9951,0.0,0.0
2024-11-06 00:00:00-05:00,435.08752363699455,430.1094055175781,430.1094055175781,430.1094055175781,48917,0.0,0.0
2024-11-07 00:00:00-05:00,430.10942963286715,427.12255859375,427.12255859375,427.12255859375,47148,0.0,0.0
2024-11-08 00:00:00-05:00,427.12255859375,427.12255859375,427.12255859375,427.12255859375,11283,0.0,0.0
2024-11-12 00:00:00-05:00,427.12255859375,427.12255859375,427.12255859375,427.12255859375,72738,0.0,0.0
2024-11-13 00:00:00-05:00,427.12255859375,427.12255859375,427.12255859375,427.12255859375,43990,0.0,0.0
2024-11-14 00:00:00-05:00,427.12255271681505,429.1138000488281,429.1138000488281,429.1138000488281,74531,0.0,0.0
2024-11-15 00:00:00-05:00,429.1138000488281,429.1138000488281,429.1138000488281,429.1138000488281,8677,0.0,0.0
2024-11-18 00:00:00-05:00,429.11378976200405,443.0525207519531,443.0525207519531,443.0525207519531,103907,0.0,0.0
2024-11-19 00:00:00-05:00,443.05252143012154,448.0306396484375,443.05252143012154,448.0306396484375,181726,0.0,0.0
2024-11-20 00:00:00-05:00,448.0306396484375,448.0306396484375,448.0306396484375,448.0306396484375,30030,0.0,0.0
2024-11-21 00:00:00-05:00,448.0306396484375,448.0306396484375,448.0306396484375,448.0306396484375,35607,0.0,0.0
2024-11-22 00:00:00-05:00,448.03063457330416,455.0,448.03063457330416,455.0,118874,0.0,0.0
2024-11-25 00:00:00-05:00,455.0,455.0,454.00437636761484,455.0,98424,0.0,0.0
2024-11-26 00:00:00-05:00,457.0,457.0,457.0,457.0,33661,2.0,0.0
2024-11-27 00:00:00-05:00,457.0,457.0,457.0,457.0,28634,0.0,0.0
2024-11-28 00:00:00-05:00,457.0,457.0,457.0,457.0,2157,0.0,0.0
2024-11-29 00:00:00-05:00,457.0,457.0,457.0,457.0,28628,0.0,0.0
2024-12-02 00:00:00-05:00,457.0,457.0,457.0,457.0,46771,0.0,0.0
2024-12-03 00:00:00-05:00,457.0,457.0,457.0,457.0,19140,0.0,0.0
2024-12-04 00:00:00-05:00,457.0,457.0,457.0,457.0,7349,0.0,0.0
2024-12-05 00:00:00-05:00,457.0,457.0,457.0,457.0,28007,0.0,0.0
2024-12-06 00:00:00-05:00,457.0,457.0,457.0,457.0,10511,0.0,0.0
2024-12-09 00:00:00-05:00,457.0,457.0,457.0,457.0,2091,0.0,0.0
2024-12-10 00:00:00-05:00,457.0,457.0,457.0,457.0,12267,0.0,0.0
2024-12-11 00:00:00-05:00,457.0,457.0,457.0,457.0,3722,0.0,0.0
2024-12-12 00:00:00-05:00,457.0,457.0,457.0,457.0,15380,0.0,0.0
2024-12-13 00:00:00-05:00,457.0,454.0,454.0,454.0,60538,0.0,0.0
2024-12-16 00:00:00-05:00,454.0,454.0,454.0,454.0,38222,0.0,0.0
2024-12-17 00:00:00-05:00,454.0,444.0,444.0,444.0,42938,0.0,0.0
2024-12-18 00:00:00-05:00,444.0,444.0,444.0,444.0,27716,0.0,0.0
2024-12-19 00:00:00-05:00,444.0,441.0,441.0,441.0,33272,0.0,0.0
2024-12-20 00:00:00-05:00,441.0,441.0,441.0,441.0,8992,0.0,0.0
