Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-24 00:00:00-04:00,33304.98911481981,33666.79288450624,33457.32754416146,33552.5390625,166147,0.0,0.0
2024-06-25 00:00:00-04:00,34415.86815172934,34415.86815172934,33771.30308418843,34025.22265625,98856,884.0,0.0
2024-06-26 00:00:00-04:00,34025.223486747855,34552.59491851719,33888.49755999284,34083.8203125,170442,0.0,0.0
2024-06-27 00:00:00-04:00,34083.82094570491,34454.93418236302,33693.17543343322,34220.546875,151207,0.0,0.0
2024-06-28 00:00:00-04:00,34220.54527266289,34474.46484375,34279.14209675991,34474.46484375,203421,0.0,0.0
2024-07-02 00:00:00-04:00,34474.467292111825,34630.72550080128,34181.48315081909,34279.14453125,182008,0.0,0.0
2024-07-03 00:00:00-04:00,34279.14453125,34513.53184428419,34122.88632256054,34279.14453125,88109,0.0,0.0
2024-07-04 00:00:00-04:00,34279.14209675991,34572.126217245044,34454.932569050994,34474.46484375,15367,0.0,0.0
2024-07-05 00:00:00-04:00,34474.46523059547,34865.11072895916,34318.20703125,34318.20703125,131328,0.0,0.0
2024-07-08 00:00:00-04:00,34318.2075252693,34904.17578125,34279.14297487059,34904.17578125,41380,0.0,0.0
2024-07-09 00:00:00-04:00,34904.17404316828,34865.109494714816,34396.33491327327,34415.8671875,77439,0.0,0.0
2024-07-10 00:00:00-04:00,34415.86923828125,34611.1919921875,33536.91684570313,34376.8046875,74942,0.0,0.0
2024-07-11 00:00:00-04:00,34376.803531390135,34845.578125,34357.27125665639,34845.578125,88946,0.0,0.0
2024-07-12 00:00:00-04:00,34845.578125,34865.11039973374,34708.85220186379,34845.578125,104216,0.0,0.0
2024-07-15 00:00:00-04:00,34845.577932746084,35040.90067900587,34630.72291186032,34923.70703125,92442,0.0,0.0
2024-07-16 00:00:00-04:00,34923.709515859766,35099.5,34845.58041179744,35099.5,67875,0.0,0.0
2024-07-17 00:00:00-04:00,35099.49666491597,35119.02893907563,34865.109375,34865.109375,135483,0.0,0.0
2024-07-18 00:00:00-04:00,34865.109375,34904.17392331933,34767.44800420168,34865.109375,44138,0.0,0.0
2024-07-19 00:00:00-04:00,34865.109375,35001.83529411765,34728.38345588235,34865.109375,58081,0.0,0.0
2024-07-22 00:00:00-04:00,34865.10982521924,35197.15849022132,34786.98072757169,35079.96484375,58266,0.0,0.0
2024-07-23 00:00:00-04:00,35079.96465277777,35294.81967013889,35001.83555555555,35158.09375,236042,0.0,0.0
2024-07-24 00:00:00-04:00,35158.09375,35353.416493055556,35158.09375,35158.09375,47835,0.0,0.0
2024-07-25 00:00:00-04:00,35158.09394139755,35412.01350875208,35060.43256933811,35079.96484375,202146,0.0,0.0
2024-07-26 00:00:00-04:00,35079.965868732594,35236.224068593314,35060.43359375,35060.43359375,161138,0.0,0.0
2024-07-29 00:00:00-04:00,35060.43525081552,35548.74214845919,34962.77387128679,35177.62890625,90094,0.0,0.0
2024-07-30 00:00:00-04:00,35177.627492662294,35353.41796875,35216.692042904004,35353.41796875,76240,0.0,0.0
2024-07-31 00:00:00-04:00,35353.41719862404,37111.32192120756,35529.207670882395,35665.93359375,213538,0.0,0.0
2024-08-01 00:00:00-04:00,35665.93607799728,35939.38794277929,35548.74242166213,35841.7265625,39517,0.0,0.0
2024-08-02 00:00:00-04:00,35841.726691038064,35470.613444645845,34806.51605636503,35021.37109375,119143,0.0,0.0
2024-08-05 00:00:00-04:00,35021.37041949632,34669.78945599886,33888.498426004524,34513.53125,198050,0.0,0.0
2024-08-06 00:00:00-04:00,34513.529136160716,34904.17462723215,34181.48046875,34181.48046875,167584,0.0,0.0
2024-08-07 00:00:00-04:00,34181.48143966763,35353.41794617052,33790.8359375,33790.8359375,113559,0.0,0.0
2024-08-08 00:00:00-04:00,34181.48143966763,35353.41794617052,33790.8359375,33790.8359375,113559,0.0,0.0
2024-08-09 00:00:00-04:00,33790.834977678576,35099.49737276786,33790.834977678576,34181.48046875,84659,0.0,0.0
2024-08-12 00:00:00-04:00,34181.4825622524,35138.56407399547,34513.53125,34513.53125,75915,0.0,0.0
2024-08-13 00:00:00-04:00,34513.529514611066,35548.74007730172,34786.98136135954,35216.69140625,112690,0.0,0.0
2024-08-14 00:00:00-04:00,35216.692042904004,35646.402095562844,35275.28886826657,35353.41796875,74603,0.0,0.0
2024-08-15 00:00:00-04:00,35353.41903719912,35724.53227571116,35177.628555798685,35705.0,111634,0.0,0.0
2024-08-16 00:00:00-04:00,35704.99872519294,35626.86962513781,35333.88549993109,35431.546875,55764,0.0,0.0
2024-08-20 00:00:00-04:00,35431.545590277776,35255.75512152778,35138.56147569444,35158.09375,95782,0.0,0.0
2024-08-21 00:00:00-04:00,35158.09599707358,35158.09599707358,34865.11186376463,35040.90234375,22867,0.0,0.0
2024-08-22 00:00:00-04:00,35040.90106653792,35197.15926527388,34669.78784454003,34767.44921875,106359,0.0,0.0
2024-08-23 00:00:00-04:00,34767.45173361449,35412.0168500242,34962.774496162885,35314.35546875,199092,0.0,0.0
2024-08-26 00:00:00-04:00,35314.355108991826,35841.7265625,35236.226004768396,35841.7265625,58591,0.0,0.0
2024-08-27 00:00:00-04:00,35841.72484677141,35744.06347116712,35353.41796875,35353.41796875,35050,0.0,0.0
2024-08-28 00:00:00-04:00,35353.418308328655,35451.079684871,34826.046875,34826.046875,79146,0.0,0.0
2024-08-29 00:00:00-04:00,34826.0475508741,35333.88671875,34865.11210224917,35333.88671875,85510,0.0,0.0
2024-08-30 00:00:00-04:00,35333.88436759479,37091.7890625,35431.54573953396,37091.7890625,815099,0.0,0.0
2024-09-02 00:00:00-04:00,37091.78872947386,36720.675519437,36134.707293063,36427.69140625,64729,0.0,0.0
2024-09-03 00:00:00-04:00,36427.69236957995,36330.03099593496,36037.046875,36037.046875,23822,0.0,0.0
2024-09-04 00:00:00-04:00,36037.04661885246,36330.03073770492,35744.0625,35744.0625,68893,0.0,0.0
2024-09-05 00:00:00-04:00,35744.06262546842,36486.2890625,35372.949406952626,36486.2890625,140589,0.0,0.0
2024-09-06 00:00:00-04:00,36486.2886707989,36232.369102961435,35451.078125,35451.078125,101784,0.0,0.0
2024-09-09 00:00:00-04:00,35451.079397895024,35783.128075451066,35548.7407736468,35724.53125,50474,0.0,0.0
2024-09-10 00:00:00-04:00,35724.529899342284,35724.529899342284,35079.96484375,35079.96484375,158708,0.0,0.0
2024-09-11 00:00:00-04:00,35079.96748737374,35079.96748737374,34493.99921085859,34806.515625,190534,0.0,0.0
2024-09-12 00:00:00-04:00,34806.5128125,35275.28739583333,34845.57736111111,35158.09375,70980,0.0,0.0
2024-09-13 00:00:00-04:00,35158.09491131757,35216.69173616976,34689.3203125,34689.3203125,26238,0.0,0.0
2024-09-16 00:00:00-04:00,34689.31890756302,35158.09348739496,34572.12526260504,34865.109375,87193,0.0,0.0
2024-09-17 00:00:00-04:00,34865.109375,35060.43211659664,34826.04482668067,34865.109375,64601,0.0,0.0
2024-09-18 00:00:00-04:00,34865.109375,34865.109375,34747.91573004202,34865.109375,53598,0.0,0.0
2024-09-19 00:00:00-04:00,34865.11253004808,35548.7421875,34962.77390968407,35548.7421875,26345,0.0,0.0
2024-09-20 00:00:00-04:00,35548.74265202703,36134.7109375,35607.33948057432,36134.7109375,439401,0.0,0.0
2024-09-23 00:00:00-04:00,36134.709761873,36603.484375,35841.725628668624,36603.484375,48486,0.0,0.0
2024-09-24 00:00:00-04:00,36603.4835978836,36916.0,36330.031746031746,36916.0,301217,0.0,0.0
2024-09-25 00:00:00-04:00,37800.0,37800.0,36900.0,37800.0,139948,884.0,0.0
2024-09-26 00:00:00-04:00,37800.0,37800.0,37700.0,37800.0,93725,0.0,0.0
2024-09-27 00:00:00-04:00,37800.0,37600.0,37200.0,37600.0,39304,0.0,0.0
2024-09-30 00:00:00-04:00,37600.0,37280.0,36240.0,36240.0,126046,0.0,0.0
2024-10-01 00:00:00-04:00,36240.0,36300.0,36200.0,36200.0,17753,0.0,0.0
2024-10-02 00:00:00-04:00,36200.0,36200.0,35600.0,36000.0,253604,0.0,0.0
