Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-26 00:00:00-04:00,74520.0,75000.0,74220.0,75000.0,2893,0.0,0.0
2024-06-27 00:00:00-04:00,74700.0,75000.0,74060.0,75000.0,30779,0.0,0.0
2024-06-28 00:00:00-04:00,74900.0,75200.0,74900.0,75100.0,115993,0.0,0.0
2024-07-02 00:00:00-04:00,74640.0,75100.0,74400.0,75100.0,5007,0.0,0.0
2024-07-03 00:00:00-04:00,75800.0,75800.0,74640.0,75000.0,2088,0.0,0.0
2024-07-04 00:00:00-04:00,74920.0,74920.0,74920.0,74920.0,7821,0.0,0.0
2024-07-05 00:00:00-04:00,74500.0,75000.0,74500.0,75000.0,39895,0.0,0.0
2024-07-08 00:00:00-04:00,75000.0,75700.0,75000.0,75400.0,71794,0.0,0.0
2024-07-09 00:00:00-04:00,74900.0,75000.0,74900.0,74980.0,8136,0.0,0.0
2024-07-10 00:00:00-04:00,72560.0,73600.0,70000.0,72840.0,6895,0.0,0.0
2024-07-11 00:00:00-04:00,72980.0,73000.0,72040.0,73000.0,12104,0.0,0.0
2024-07-12 00:00:00-04:00,73000.0,73000.0,72240.0,72500.0,2211,0.0,0.0
2024-07-15 00:00:00-04:00,72980.0,73000.0,71620.0,73000.0,11299,0.0,0.0
2024-07-16 00:00:00-04:00,73160.0,73160.0,72500.0,72960.0,24333,0.0,0.0
2024-09-10 00:00:00-04:00,72020.0,72800.0,72000.0,72500.0,2946,0.0,0.0
2024-09-11 00:00:00-04:00,72480.0,73480.0,72000.0,73480.0,319884,0.0,0.0
2024-09-12 00:00:00-04:00,73000.0,73200.0,72440.0,73200.0,322416,0.0,0.0
2024-09-13 00:00:00-04:00,73200.0,73200.0,73200.0,73200.0,60,0.0,0.0
2024-09-16 00:00:00-04:00,70900.0,70900.0,69020.0,70320.0,23196,0.0,0.0
2024-09-17 00:00:00-04:00,71040.0,71080.0,69720.0,69900.0,468238,0.0,0.0
2024-09-18 00:00:00-04:00,70700.0,71400.0,70420.0,71100.0,22219,0.0,0.0
2024-09-19 00:00:00-04:00,70000.0,71000.0,69700.0,69700.0,557726,0.0,0.0
2024-09-20 00:00:00-04:00,70000.0,70000.0,69680.0,69800.0,10454,0.0,0.0
2024-09-23 00:00:00-04:00,70100.0,70100.0,69340.0,69980.0,4726,0.0,0.0
2024-09-24 00:00:00-04:00,70000.0,70300.0,69800.0,70060.0,4201,0.0,0.0
2024-09-25 00:00:00-04:00,69800.0,69800.0,69300.0,69600.0,2324,0.0,0.0
2024-09-26 00:00:00-04:00,70020.0,70020.0,69200.0,70000.0,1748,0.0,0.0
2024-09-27 00:00:00-04:00,70420.0,70560.0,70420.0,70560.0,1121,0.0,0.0
2024-09-30 00:00:00-04:00,70100.0,70180.0,69060.0,70180.0,6420,0.0,0.0
2024-10-01 00:00:00-04:00,69980.0,69980.0,68980.0,69880.0,1087,0.0,0.0
2024-10-02 00:00:00-04:00,69000.0,69120.0,68640.0,68640.0,4281,0.0,0.0
2024-10-03 00:00:00-04:00,68000.0,68000.0,67000.0,67000.0,10910,0.0,0.0
2024-10-04 00:00:00-04:00,67020.0,67980.0,65920.0,67980.0,4629,0.0,0.0
2024-10-07 00:00:00-04:00,67040.0,67980.0,67020.0,67980.0,3015,0.0,0.0
2024-10-08 00:00:00-04:00,66980.0,67840.0,66980.0,67840.0,35933,0.0,0.0
2024-10-09 00:00:00-04:00,66980.0,67960.0,66980.0,67960.0,2959,0.0,0.0
2024-10-10 00:00:00-04:00,66980.0,68000.0,66980.0,68000.0,1987,0.0,0.0
2024-10-11 00:00:00-04:00,67000.0,67960.0,66940.0,67960.0,1992,0.0,0.0
2024-10-15 00:00:00-04:00,66500.0,67960.0,63000.0,67960.0,3831,0.0,0.0
2024-10-16 00:00:00-04:00,67340.0,67960.0,67220.0,67960.0,3220,0.0,0.0
2024-10-17 00:00:00-04:00,67960.0,67960.0,67300.0,67960.0,1973,0.0,0.0
2024-10-18 00:00:00-04:00,67220.0,67220.0,67000.0,67000.0,3369,0.0,0.0
2024-10-21 00:00:00-04:00,67200.0,67720.0,67000.0,67500.0,110776,0.0,0.0
2024-10-22 00:00:00-04:00,67100.0,67480.0,66300.0,67480.0,29655,0.0,0.0
2024-10-23 00:00:00-04:00,67480.0,67660.0,67000.0,67640.0,5933,0.0,0.0
2024-10-24 00:00:00-04:00,67660.0,67960.0,67000.0,67960.0,4785,0.0,0.0
2024-10-25 00:00:00-04:00,67960.0,69440.0,67660.0,69440.0,54195,0.0,0.0
2024-10-28 00:00:00-04:00,69500.0,69500.0,69380.0,69380.0,2298,0.0,0.0
2024-10-29 00:00:00-04:00,68520.0,69180.0,68520.0,69180.0,1081,0.0,0.0
2024-10-30 00:00:00-04:00,68280.0,69000.0,68280.0,69000.0,35920,0.0,0.0
2024-10-31 00:00:00-04:00,69000.0,69000.0,68240.0,68240.0,38353,0.0,0.0
2024-11-01 00:00:00-04:00,68200.0,68200.0,68200.0,68200.0,21103,0.0,0.0
2024-11-05 00:00:00-05:00,68300.0,68500.0,68300.0,68500.0,997,0.0,0.0
2024-11-06 00:00:00-05:00,68500.0,69600.0,68080.0,68080.0,14432,0.0,0.0
2024-11-07 00:00:00-05:00,68100.0,69000.0,68100.0,69000.0,36203,0.0,0.0
2024-11-08 00:00:00-05:00,68520.0,68520.0,68020.0,68020.0,5518,0.0,0.0
2024-11-12 00:00:00-05:00,68000.0,68000.0,67560.0,68000.0,1840,0.0,0.0
2024-11-13 00:00:00-05:00,67740.0,68000.0,67500.0,68000.0,4916,0.0,0.0
