Date,Open,Close,Volume
2024-06-27 00:00:00-04:00,297.0,288.0,1000691
2024-06-28 00:00:00-04:00,288.0,285.0,50036
2024-07-02 00:00:00-04:00,285.0,297.0,107345
2024-07-03 00:00:00-04:00,297.0,297.0,93428
2024-07-04 00:00:00-04:00,297.0,297.0,147589
2024-07-05 00:00:00-04:00,297.0,289.0,627748
2024-07-08 00:00:00-04:00,289.0,292.0,293224
2024-07-09 00:00:00-04:00,292.0,283.0,404116
2024-07-10 00:00:00-04:00,283.0,285.0,180935
2024-07-11 00:00:00-04:00,285.0,282.0,47760
2024-07-12 00:00:00-04:00,282.0,278.0,217236
2024-07-15 00:00:00-04:00,278.0,277.0,256155
2024-07-16 00:00:00-04:00,277.0,281.0,208660
2024-07-17 00:00:00-04:00,281.0,278.0,124188
2024-07-18 00:00:00-04:00,278.0,278.0,347348
2024-07-19 00:00:00-04:00,278.0,275.0,291219
2024-07-22 00:00:00-04:00,275.0,275.0,5479
2024-07-23 00:00:00-04:00,275.0,275.0,63343
2024-07-24 00:00:00-04:00,275.0,265.0,180825
2024-07-25 00:00:00-04:00,265.0,278.0,260302
2024-07-26 00:00:00-04:00,278.0,278.0,11177
2024-07-29 00:00:00-04:00,278.0,278.0,53424
2024-07-30 00:00:00-04:00,278.0,278.0,26340
2024-07-31 00:00:00-04:00,278.0,278.0,16427
2024-08-01 00:00:00-04:00,278.0,272.0,302279
2024-08-02 00:00:00-04:00,272.0,277.0,273309
2024-08-05 00:00:00-04:00,277.0,261.0,629205
2024-08-06 00:00:00-04:00,261.0,270.0,150259
2024-08-07 00:00:00-04:00,270.0,271.0,213410
2024-08-08 00:00:00-04:00,270.0,271.0,213410
2024-08-09 00:00:00-04:00,271.0,271.0,87882
2024-08-12 00:00:00-04:00,271.0,271.0,51030
2024-08-13 00:00:00-04:00,271.0,288.0,592897
2024-08-14 00:00:00-04:00,288.0,296.0,280523
2024-08-15 00:00:00-04:00,296.0,292.0,527946
2024-08-16 00:00:00-04:00,292.0,292.0,274090
2024-08-20 00:00:00-04:00,292.0,287.0,495953
2024-08-21 00:00:00-04:00,287.0,280.0,195123
2024-08-22 00:00:00-04:00,280.0,284.0,210721
2024-08-23 00:00:00-04:00,284.0,284.0,63965
2024-08-26 00:00:00-04:00,284.0,284.0,68697
2024-08-27 00:00:00-04:00,284.0,279.0,245032
2024-08-28 00:00:00-04:00,279.0,279.0,35152
2024-08-29 00:00:00-04:00,279.0,276.0,122613
2024-08-30 00:00:00-04:00,276.0,272.0,337403
2024-09-02 00:00:00-04:00,272.0,277.0,217599
2024-09-03 00:00:00-04:00,277.0,279.0,196382
2024-09-04 00:00:00-04:00,279.0,278.0,459824
2024-09-05 00:00:00-04:00,278.0,279.0,189723
2024-09-06 00:00:00-04:00,279.0,275.0,115089
2024-09-09 00:00:00-04:00,275.0,271.0,225562
2024-09-10 00:00:00-04:00,271.0,272.0,110773
2024-09-11 00:00:00-04:00,272.0,272.0,25069
2024-09-12 00:00:00-04:00,272.0,272.0,12680
2024-09-13 00:00:00-04:00,272.0,272.0,92932
2024-09-16 00:00:00-04:00,272.0,272.0,11320
2024-09-17 00:00:00-04:00,272.0,272.0,2317
2024-09-18 00:00:00-04:00,272.0,270.0,229524
2024-09-19 00:00:00-04:00,270.0,270.0,87780
2024-09-20 00:00:00-04:00,270.0,270.0,178444
2024-09-23 00:00:00-04:00,270.0,273.0,302770
2024-09-24 00:00:00-04:00,273.0,272.0,129016
2024-09-25 00:00:00-04:00,272.0,275.0,231923
2024-09-26 00:00:00-04:00,275.0,275.0,0
2024-09-27 00:00:00-04:00,275.0,274.0,280836
2024-09-30 00:00:00-04:00,274.0,270.0,312821
2024-10-01 00:00:00-04:00,270.0,270.0,30637
2024-10-02 00:00:00-04:00,270.0,270.0,15630
2024-10-03 00:00:00-04:00,270.0,270.0,8142
2024-10-04 00:00:00-04:00,270.0,270.0,696
2024-10-07 00:00:00-04:00,270.0,266.0,204189
2024-10-08 00:00:00-04:00,266.0,266.0,205473
2024-10-09 00:00:00-04:00,266.0,266.0,49353
2024-10-10 00:00:00-04:00,266.0,267.0,202689
2024-10-11 00:00:00-04:00,267.0,267.0,240240
2024-10-15 00:00:00-04:00,267.0,266.0,241138
2024-10-16 00:00:00-04:00,266.0,265.0,209613
2024-10-17 00:00:00-04:00,265.0,270.0,136124
2024-10-18 00:00:00-04:00,270.0,272.0,350310
2024-10-21 00:00:00-04:00,272.0,279.0,270845
2024-10-22 00:00:00-04:00,279.0,286.0,733271
2024-10-23 00:00:00-04:00,286.0,280.0,893563
2024-10-24 00:00:00-04:00,280.0,281.0,567616
2024-10-25 00:00:00-04:00,281.0,290.0,1627559
2024-10-28 00:00:00-04:00,290.0,297.0,501939
2024-10-29 00:00:00-04:00,297.0,297.0,246526
2024-10-30 00:00:00-04:00,297.0,294.0,287185
2024-10-31 00:00:00-04:00,294.0,314.0,1270024
2024-11-01 00:00:00-04:00,314.0,311.0,711140
2024-11-05 00:00:00-05:00,311.0,305.0,606477
2024-11-06 00:00:00-05:00,305.0,306.0,160063
2024-11-07 00:00:00-05:00,306.0,306.0,522617
2024-11-08 00:00:00-05:00,306.0,307.0,421913
2024-11-12 00:00:00-05:00,307.0,307.0,237077
2024-11-13 00:00:00-05:00,307.0,307.0,540992
2024-11-14 00:00:00-05:00,307.0,295.0,704735
2024-11-15 00:00:00-05:00,295.0,305.0,601487
2024-11-18 00:00:00-05:00,305.0,320.0,2372842
2024-11-19 00:00:00-05:00,320.0,317.0,429922
2024-11-20 00:00:00-05:00,317.0,315.0,182900
2024-11-21 00:00:00-05:00,315.0,320.0,904304
2024-11-22 00:00:00-05:00,320.0,316.0,533366
2024-11-25 00:00:00-05:00,316.0,312.0,492225
2024-11-26 00:00:00-05:00,312.0,312.0,514218
2024-11-27 00:00:00-05:00,312.0,309.0,649209
2024-11-28 00:00:00-05:00,309.0,309.0,571623
2024-11-29 00:00:00-05:00,309.0,308.0,77472
2024-12-02 00:00:00-05:00,308.0,305.0,414560
2024-12-03 00:00:00-05:00,305.0,308.0,307456
2024-12-04 00:00:00-05:00,308.0,305.0,204169
2024-12-05 00:00:00-05:00,305.0,307.0,239515
2024-12-06 00:00:00-05:00,307.0,307.0,1000
2024-12-09 00:00:00-05:00,307.0,307.0,29049
2024-12-10 00:00:00-05:00,307.0,305.0,698440
2024-12-11 00:00:00-05:00,305.0,386.0,9602947
2024-12-12 00:00:00-05:00,386.0,427.0,8448008
2024-12-13 00:00:00-05:00,427.0,442.0,5223064
2024-12-16 00:00:00-05:00,442.0,440.0,2866142
2024-12-17 00:00:00-05:00,440.0,431.0,4524340
2024-12-18 00:00:00-05:00,431.0,429.0,740590
2024-12-19 00:00:00-05:00,429.0,422.0,2020630
2024-12-20 00:00:00-05:00,422.0,419.0,961991
2024-12-23 00:00:00-05:00,419.0,425.0,767375
2024-12-24 00:00:00-05:00,425.0,425.0,28118
2024-12-25 00:00:00-05:00,425.0,425.0,0
2024-12-26 00:00:00-05:00,425.0,445.0,736568
2024-12-27 00:00:00-05:00,459.0,460.0,720221
