Date,Open,Close,Volume
2024-07-10 00:00:00-04:00,11618.143173993645,11520.51171875,30225
2024-07-11 00:00:00-04:00,11520.51171875,11520.51171875,29386
2024-07-12 00:00:00-04:00,11520.51135621342,11676.7216796875,24878
2024-07-15 00:00:00-04:00,11676.721525665898,11637.6689453125,17795
2024-07-16 00:00:00-04:00,11637.66886817227,11618.142578125,15055
2024-07-17 00:00:00-04:00,11618.142655135802,11637.6689453125,27226
2024-07-18 00:00:00-04:00,11637.669155290103,11442.40625,19326
2024-07-19 00:00:00-04:00,11442.405738624366,11559.5634765625,10145
2024-07-22 00:00:00-04:00,11559.563707983194,11618.142578125,23102
2024-07-23 00:00:00-04:00,11618.14280838472,11676.7216796875,7780
2024-07-24 00:00:00-04:00,11676.721292685497,11579.08984375,10405
2024-07-25 00:00:00-04:00,11579.089998030462,11618.142578125,11858
2024-07-26 00:00:00-04:00,11618.142708556292,11403.353515625,17061
2024-07-29 00:00:00-04:00,11403.353515625,11403.353515625,3484
2024-07-30 00:00:00-04:00,11403.353515625,11403.353515625,42975
2024-07-31 00:00:00-04:00,11403.353592414529,11422.8798828125,18632
2024-08-01 00:00:00-04:00,11422.8798828125,11422.8798828125,7228
2024-08-02 00:00:00-04:00,11422.879495554957,11325.248046875,74329
2024-08-05 00:00:00-04:00,11325.248564078833,11208.0908203125,61807
2024-08-06 00:00:00-04:00,11208.09072265625,10934.72265625,8276
2024-08-07 00:00:00-04:00,10934.72267670157,11188.564453125,73008
2024-08-08 00:00:00-04:00,10934.72267670157,11188.564453125,73008
2024-08-09 00:00:00-04:00,11188.564322693706,11403.353515625,21912
2024-08-12 00:00:00-04:00,11403.353438572041,11383.8271484375,204091
2024-08-13 00:00:00-04:00,11383.826916082975,11325.248046875,32740
2024-08-14 00:00:00-04:00,11325.248733287352,11500.9853515625,31201
2024-08-15 00:00:00-04:00,11500.985427701271,11520.51171875,12147
2024-08-16 00:00:00-04:00,11520.51171875,11520.51171875,31196
2024-08-20 00:00:00-04:00,11520.511565954508,11481.458984375,21527
2024-08-21 00:00:00-04:00,11481.458676690923,11403.353515625,811235
2024-08-22 00:00:00-04:00,11403.353726589721,11208.0908203125,17519
2024-08-23 00:00:00-04:00,11208.09089673913,11227.6171875,9545
2024-08-26 00:00:00-04:00,11227.617415589857,11286.1962890625,7179
2024-08-27 00:00:00-04:00,11286.195697764795,11383.8271484375,14580
2024-08-28 00:00:00-04:00,11383.82730201656,11422.8798828125,15207
2024-08-29 00:00:00-04:00,11422.880095108696,11227.6171875,13926
2024-08-30 00:00:00-04:00,11227.616552404455,11559.5634765625,72559
2024-09-02 00:00:00-04:00,11559.5634765625,11559.5634765625,51953
2024-09-03 00:00:00-04:00,11559.56393708194,11676.7216796875,61523
2024-09-04 00:00:00-04:00,11676.721349959611,12086.7734375,153157
2024-09-05 00:00:00-04:00,12086.773514679939,12106.2998046875,41854
2024-09-06 00:00:00-04:00,12106.300012807376,11911.037109375,33868
2024-09-09 00:00:00-04:00,11911.037109375,11911.037109375,4775
2024-09-10 00:00:00-04:00,11911.037032404556,11891.5107421875,7579
2024-09-11 00:00:00-04:00,11891.510952498957,11696.248046875,27229
2024-09-12 00:00:00-04:00,11696.247948384082,11422.8798828125,25241
2024-09-13 00:00:00-04:00,11422.87995947099,11442.40625,546017
2024-09-16 00:00:00-04:00,11442.40617321047,11422.8798828125,28014
2024-09-17 00:00:00-04:00,11422.8798828125,11422.8798828125,59127
2024-09-18 00:00:00-04:00,11422.87995947099,11442.40625,36372
2024-09-19 00:00:00-04:00,11442.405785290948,11325.248046875,7235
2024-09-20 00:00:00-04:00,11325.24850682594,11442.40625,199326
2024-09-23 00:00:00-04:00,11442.40617321047,11422.8798828125,104625
2024-09-24 00:00:00-04:00,11422.87995947099,11442.40625,91025
2024-09-25 00:00:00-04:00,11442.40625,11442.40625,9142
2024-09-26 00:00:00-04:00,11442.40634440104,11715.7744140625,1250
2024-09-27 00:00:00-04:00,11715.774629237289,11520.51171875,21166
2024-09-30 00:00:00-04:00,11520.51141211604,11442.40625,19864
2024-10-01 00:00:00-04:00,11442.40617321047,11422.8798828125,12866
2024-10-02 00:00:00-04:00,11422.87995947099,11442.40625,122333
2024-10-03 00:00:00-04:00,11442.40625,11442.40625,27929
2024-10-04 00:00:00-04:00,11599.774885506466,11481.005859375,11949
2024-10-07 00:00:00-04:00,11481.005859375,11481.005859375,20219
2024-10-08 00:00:00-04:00,11481.0062767094,11579.98046875,5198
2024-10-09 00:00:00-04:00,11579.98046875,11579.98046875,14616
2024-10-10 00:00:00-04:00,11579.98046875,11579.98046875,1390
2024-10-11 00:00:00-04:00,11579.980411401531,11797.7236328125,14702
2024-10-15 00:00:00-04:00,11797.723278709349,12173.8251953125,490197
2024-10-16 00:00:00-04:00,12173.82577779592,12312.3896484375,188439
2024-10-17 00:00:00-04:00,12312.389670001972,12549.927734375,139312
2024-10-18 00:00:00-04:00,12549.9273443594,12688.4912109375,82232
2024-10-21 00:00:00-04:00,12688.491689222441,12569.72265625,79700
2024-10-22 00:00:00-04:00,12569.722237723214,12470.748046875,13807
2024-10-23 00:00:00-04:00,12470.748660065407,11916.4931640625,41203
