Date,Open,Close,Volume
2023-12-27 00:00:00-05:00,18400.0,18960.0,120291
2023-12-28 00:00:00-05:00,18960.0,19180.0,31307
2023-12-29 00:00:00-05:00,19180.0,19180.0,0
2024-01-01 00:00:00-05:00,19180.0,19180.0,0
2024-01-02 00:00:00-05:00,19000.0,19500.0,16712
2024-01-03 00:00:00-05:00,19500.0,19300.0,123509
2024-01-04 00:00:00-05:00,19460.0,19660.0,435599
2024-01-05 00:00:00-05:00,19700.0,19980.0,78672
2024-01-08 00:00:00-05:00,19980.0,19980.0,0
2024-01-09 00:00:00-05:00,19960.0,20020.0,43269
2024-01-10 00:00:00-05:00,20460.0,20400.0,82528
2024-01-11 00:00:00-05:00,20040.0,20320.0,20366
2024-01-12 00:00:00-05:00,20320.0,20240.0,46647
2024-01-15 00:00:00-05:00,20500.0,20400.0,22833
2024-01-16 00:00:00-05:00,20700.0,20500.0,327632
2024-01-17 00:00:00-05:00,20500.0,20100.0,16970
2024-01-18 00:00:00-05:00,20180.0,20200.0,56823
2024-01-19 00:00:00-05:00,20200.0,20200.0,398596
2024-01-22 00:00:00-05:00,20200.0,20200.0,0
2024-01-23 00:00:00-05:00,20140.0,20300.0,742176
2024-01-24 00:00:00-05:00,20300.0,20300.0,0
2024-01-25 00:00:00-05:00,20300.0,20300.0,0
2024-01-26 00:00:00-05:00,20300.0,20300.0,0
2024-01-29 00:00:00-05:00,20420.0,21280.0,56816
2024-01-30 00:00:00-05:00,21300.0,21520.0,25593
2024-01-31 00:00:00-05:00,21800.0,21860.0,52999
2024-02-01 00:00:00-05:00,20360.0,19900.0,1452348
2024-02-02 00:00:00-05:00,19600.0,19400.0,76213
2024-02-05 00:00:00-05:00,19680.0,19600.0,6415
2024-02-06 00:00:00-05:00,19820.0,19860.0,56034
2024-02-07 00:00:00-05:00,19880.0,20080.0,29427
2024-02-08 00:00:00-05:00,20020.0,19760.0,55833
2024-02-09 00:00:00-05:00,20060.0,19400.0,22018
2024-02-12 00:00:00-05:00,19880.0,19880.0,21376
2024-02-13 00:00:00-05:00,19500.0,19300.0,66261
2024-02-14 00:00:00-05:00,19000.0,19000.0,25351
2024-02-15 00:00:00-05:00,19200.0,19000.0,9344
2024-02-16 00:00:00-05:00,19000.0,19000.0,1592
2024-02-19 00:00:00-05:00,19900.0,19600.0,10986
