Date,Open,Close,Volume
2024-07-10 00:00:00-04:00,24841.726723200158,24608.10546875,9097
2024-07-11 00:00:00-04:00,24608.10429126794,24413.419921875,10042
2024-07-12 00:00:00-04:00,24413.421791294644,24530.232421875,48357
2024-07-15 00:00:00-04:00,24530.230010818254,24744.3828125,3162
2024-07-16 00:00:00-04:00,24744.3828850667,24627.572265625,8101
2024-07-17 00:00:00-04:00,24627.570498948553,24880.66015625,2848
2024-07-18 00:00:00-04:00,24880.661868115658,24744.3828125,4356
2024-07-19 00:00:00-04:00,24744.383674621582,24919.599609375,3675
2024-07-22 00:00:00-04:00,24919.6,24822.2578125,9168
2024-07-23 00:00:00-04:00,24822.25897525535,25016.943359375,2636
2024-07-24 00:00:00-04:00,25016.94124041863,24763.8515625,3482
2024-07-25 00:00:00-04:00,24763.851249016523,24744.3828125,3798
2024-07-26 00:00:00-04:00,24862.731472994587,24843.169921875,4939
2024-07-29 00:00:00-04:00,24843.16691624116,24901.8515625,3230
2024-07-30 00:00:00-04:00,24901.854116706632,24471.5,14593
2024-07-31 00:00:00-04:00,24471.5,24471.5,16646
2024-08-01 00:00:00-04:00,24471.5010046875,24451.939453125,10981
2024-08-02 00:00:00-04:00,24451.939453125,24451.939453125,8858
2024-08-05 00:00:00-04:00,24451.938780014123,24236.76171875,11777
2024-08-06 00:00:00-04:00,24236.759017721037,24060.705078125,4163
2024-08-07 00:00:00-04:00,24060.708477313703,24412.81640625,2620
2024-08-08 00:00:00-04:00,24060.708477313703,24412.81640625,2620
2024-08-09 00:00:00-04:00,24412.816349999997,24451.939453125,5707
2024-08-12 00:00:00-04:00,24451.93660096732,24393.251953125,2400
2024-08-13 00:00:00-04:00,24393.251901521216,24432.375,12584
2024-08-14 00:00:00-04:00,24432.3779015625,24451.939453125,7862
2024-08-15 00:00:00-04:00,24451.93780637255,24940.9765625,7137
2024-08-16 00:00:00-04:00,24940.97756665767,24921.416015625,1799
2024-08-20 00:00:00-04:00,24921.416015625,24921.416015625,1707
2024-08-21 00:00:00-04:00,24921.41528959424,26153.79296875,71679
2024-08-22 00:00:00-04:00,26153.79155078702,26486.337890625,28161
2024-08-23 00:00:00-04:00,26486.340238636367,26897.1328125,65540
2024-08-26 00:00:00-04:00,26897.12983795274,27679.591796875,22000
2024-08-27 00:00:00-04:00,27798.45080217634,27503.767578125,5411
2024-08-28 00:00:00-04:00,27503.766167611622,27719.8671875,13443
2024-08-29 00:00:00-04:00,27719.8671875,27719.8671875,1598
2024-08-30 00:00:00-04:00,27719.866640624998,28486.04296875,320088
2024-09-02 00:00:00-04:00,28486.04296875,28486.04296875,929
2024-09-03 00:00:00-04:00,28486.04408403657,27935.96875,3319
2024-09-04 00:00:00-04:00,27935.96923204787,27700.22265625,6462
2024-09-05 00:00:00-04:00,27700.2195367712,27798.447265625,13827
2024-09-06 00:00:00-04:00,27798.449297538482,27759.158203125,1378
2024-09-09 00:00:00-04:00,27759.159083505572,27326.95703125,7466
2024-09-10 00:00:00-04:00,27326.95577949315,27955.61328125,2718
2024-09-11 00:00:00-04:00,27955.613362397027,27425.18359375,5660
2024-09-12 00:00:00-04:00,27425.184984485815,27700.22265625,8787
2024-09-13 00:00:00-04:00,27700.2197646824,27680.57421875,2300
2024-09-16 00:00:00-04:00,27680.57775791338,27385.89453125,7063
2024-09-17 00:00:00-04:00,27385.89311888345,27601.994140625,5018
2024-09-18 00:00:00-04:00,27601.995319475445,27503.767578125,5173
2024-09-19 00:00:00-04:00,27503.76531427557,27660.9296875,11040
2024-09-20 00:00:00-04:00,27660.9311827957,27405.5390625,41550
